instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
128240644,500940,FINPIPE,FINOLEX INDUSTRIES,0,,0,0.05,1,EQ,BSE,BSE
128284164,501110,SUNRINV,SUNRISE INDUSTRIAL TRADERS,0,,0,0.01,1,EQ,BSE,BSE
128284420,501111,ZGOLDINV,GOLD ROCK INVESTMENTS,0,,0,0.01,1,EQ,BSE,BSE
128292868,501144,PEOPLIN,PEOPLES INVESTMENTS,0,,0,0.05,1,EQ,BSE,BSE
128293892,501148,DSINVEST,DALAL STREET INVESTMENTS,0,,0,0.05,1,EQ,BSE,BSE
128294404,501150,CENTRUM,CENTRUM CAPITAL,0,,0,0.01,1,EQ,BSE,BSE
128294660,501151,KARTKIN,KARTIK INVESTMENTS TRUST,0,,0,0.05,1,EQ,BSE,BSE
128317956,501242,TCIFINANCE,TCI FINANCE,0,,0,0.01,1,EQ,BSE,BSE
128325124,501270,ANTARIKSH,ANTARIKSH INDUSTRIES,0,,0,0.01,1,EQ,BSE,BSE
128331524,501295,IITL,INDUSTRIAL INVESTMENT TRUST LT,0,,0,0.05,1,EQ,BSE,BSE
128332292,501298,INDPRUD,INDUSTRIAL & PRUDENTIAL INVEST,0,,0,0.05,1,EQ,BSE,BSE
128333060,501301,TATAINVEST,TATA INVESTMENT CORPORATION LT,0,,0,0.05,1,EQ,BSE,BSE
128335620,501311,JAYBHCR,JAYABHARAT CREDIT,0,,0,0.01,1,EQ,BSE,BSE
128336388,501314,PRISMX,PRISMX GLOBAL VENTURES,0,,0,0.01,1,EQ,BSE,BSE
128343812,501343,MOTOGENFIN,MOTOR & GENERAL FINANCE,0,,0,0.01,1,EQ,BSE,BSE
128345860,501351,RAPIDIN,RAPID INVESTMENTS,0,,0,0.05,1,EQ,BSE,BSE
128350724,501370,WALCHPF,WALCHAND PEOPLEFIRST,0,,0,0.05,1,EQ,BSE,BSE
128354820,501386,ZSWASTSA,SWASTIK SAFE DEPOSIT & INVESTM,0,,0,0.01,1,EQ,BSE,BSE
128356100,501391,WHBRADY,W.H.BRADY & CO.LTD.,0,,0,0.05,1,EQ,BSE,BSE
128363780,501421,TECHNVISN,TECHNVISION VENTURES ,0,,0,0.05,1,EQ,BSE,BSE
128364292,501423,SHAILY,SHAILY ENGINEERING PLASTICS LT,0,,0,0.05,1,EQ,BSE,BSE
128364804,501425,BBTC,THE BOMBAY BURMAH TRADING CORP,0,,0,0.05,1,EQ,BSE,BSE
128366084,501430,BOMBCYC,BOMBAY CYCLE & MOTOR AGENCY LT,0,,0,0.05,1,EQ,BSE,BSE
128372484,501455,GREAVESCOT,GREAVES COTTON,0,,0,0.05,1,EQ,BSE,BSE
128378116,501477,MULLER,MULLER & PHIPPS (INDIA),0,,0,0.05,1,EQ,BSE,BSE
128415236,501622,AMALGAM,AMALGAMATED ELECTRICITY CO.LTD,0,,0,0.01,1,EQ,BSE,BSE
128417284,501630,ANANDPROJ,ANAND PROJECTS,0,,0,0.01,1,EQ,BSE,BSE
128435204,501700,INDIANVSH,INDIANIVESH,0,,0,0.01,1,EQ,BSE,BSE
128468740,501831,COASTCORP,COASTAL CORPORATION,0,,0,0.01,1,EQ,BSE,BSE
128469252,501833,CHOWGULSTM,CHOWGULE STEAMSHIPS,0,,0,0.01,1,EQ,BSE,BSE
128473092,501848,GLOBOFFS,GLOBAL OFFSHORE SERVICES,0,,0,0.01,1,EQ,BSE,BSE
128497924,501945,DHENUBUILD,DHENU BUILDCON INFRA,0,,0,0.01,1,EQ,BSE,BSE
128515844,502015,ASIIL,ASI INDUSTRIES,0,,0,0.01,1,EQ,BSE,BSE
128535044,502090,SAGCEM,SAGAR CEMENTS,0,,0,0.05,1,EQ,BSE,BSE
128547076,502137,DECCANCE,DECCAN CEMENTS,0,,0,0.05,1,EQ,BSE,BSE
128552196,502157,MANGLMCEM,MANGALAM CEMENT,0,,0,0.05,1,EQ,BSE,BSE
128555012,502168,NCLIND,NCL INDUSTRIES,0,,0,0.05,1,EQ,BSE,BSE
128556804,502175,SAURASHCEM,SAURASHTRA CEMENT,0,,0,0.01,1,EQ,BSE,BSE
128558084,502180,SHREDIGCEM,SHREE DIGVIJAY CEMENT CO.LTD.,0,,0,0.01,1,EQ,BSE,BSE
128568068,502219,BORORENEW,BOROSIL RENEWABLES,0,,0,0.05,1,EQ,BSE,BSE
128576004,502250,LERTHAI,LERTHAI FINANCE,0,,0,0.05,1,EQ,BSE,BSE
128581380,502271,RASSIREF,RAASI REFRACTORIES,0,,0,0.01,1,EQ,BSE,BSE
128583940,502281,TRIVENIGQ,TRIVENI GLASS,0,,0,0.01,1,EQ,BSE,BSE
128587268,502294,NILACHAL,NILACHAL REFRACTORIES,0,,0,0.01,1,EQ,BSE,BSE
128596484,502330,ANDHRAPAP,ANDHRA PAPER,0,,0,0.01,1,EQ,BSE,BSE
128602884,502355,BALKRISIND,BALKRISHNA INDUSTRIES,0,,0,0.05,1,EQ,BSE,BSE
128619524,502420,ORIENTPPR,ORIENT PAPER & INDUSTRIES,0,,0,0.01,1,EQ,BSE,BSE
128625924,502445,CITADEL,CITADEL REALTY AND DEVELOPERS,0,,0,0.01,1,EQ,BSE,BSE
128626692,502448,ROLLT,ROLLATAINERS,0,,0,0.01,1,EQ,BSE,BSE
128627204,502450,SESHAPAPER,SESHASAYEE PAPER & BOARDS,0,,0,0.05,1,EQ,BSE,BSE
128662276,502587,NATHIND,NATH INDUSTRIES,0,,0,0.01,1,EQ,BSE,BSE
128662788,502589,VAPIENTER,VAPI ENTERPRISE,0,,0,0.05,1,EQ,BSE,BSE
128721924,502820,DCM,DCM,0,,0,0.01,1,EQ,BSE,BSE
128729604,502850,ZGAEKWAR,GAEKWAR MILLS,0,,0,0.01,1,EQ,BSE,BSE
128733444,502865,FORBESCO,FORBES & COMPANY,0,,0,0.05,1,EQ,BSE,BSE
128735492,502873,HPCOTTON,H.P.COTTON TEXTILE MILLS,0,,0,0.05,1,EQ,BSE,BSE
128740612,502893,UNITEDINT,UNITED INTERACTIVE,0,,0,0.01,1,EQ,BSE,BSE
128742660,502901,JAMSHRI,JAMSHRI REALTY,0,,0,0.01,1,EQ,BSE,BSE
128750852,502933,KATRSPG,KATARE SPINNING MILLS,0,,0,0.05,1,EQ,BSE,BSE
128751876,502937,KESORAMIND,KESORAM INDUSTRIES,0,,0,0.01,1,EQ,BSE,BSE
128757252,502958,LAKSHMIMIL,LAKSHMI MILLS COMPANY,0,,0,0.05,1,EQ,BSE,BSE
128764420,502986,VTL,VARDHMAN TEXTILES,0,,0,0.05,1,EQ,BSE,BSE
128775940,503031,PENINLAND,PENINSULA LAND,0,,0,0.01,1,EQ,BSE,BSE
128791556,503092,PASUSPG,PASUPATI SPG.& WVG.MILLS,0,,0,0.01,1,EQ,BSE,BSE
128793604,503100,PHOENIXLTD,THE PHOENIX MILLS,0,,0,0.05,1,EQ,BSE,BSE
128793860,503101,MARATHON,MARATHON NEXTGEN REALTY,0,,0,0.05,1,EQ,BSE,BSE
128800516,503127,RAJABAH,RAJA BAHADUR INTERNATIONAL,0,,0,0.05,1,EQ,BSE,BSE
128809476,503162,RELCHEMQ,RELIANCE CHEMOTEX INDUSTRIES L,0,,0,0.05,1,EQ,BSE,BSE
128811268,503169,RUBYMILLS,RUBY MILLS,0,,0,0.05,1,EQ,BSE,BSE
128826628,503229,SIMPLXREA,SIMPLEX REALTY,0,,0,0.05,1,EQ,BSE,BSE
128847364,503310,SWANCORP,SWAN CORP ,0,,0,0.05,1,EQ,BSE,BSE
128857348,503349,VICTMILL,VICTORIA MILLS,0,,0,0.05,1,EQ,BSE,BSE
128927236,503622,ZSVTRADI,S.V.TRADING & AGENCIES,0,,0,0.01,1,EQ,BSE,BSE
128927748,503624,ZSVARAJT,SVARAJ TRADING & AGENCIES,0,,0,0.01,1,EQ,BSE,BSE
128928260,503626,KSHITIJ,KSHITIZ INVESTMENT,0,,0,0.01,1,EQ,BSE,BSE
128930564,503635,SALSAIN,SHREE SALASAR INVESTMENT,0,,0,0.01,1,EQ,BSE,BSE
128931588,503639,INDSOYA,INDSOYA,0,,0,0.01,1,EQ,BSE,BSE
128932100,503641,ZODIACVEN,ZODIAC VENTURES,0,,0,0.01,1,EQ,BSE,BSE
128936196,503657,VEERENRGY,VEER ENERGY & INFRASTRUCTURE L,0,,0,0.01,1,EQ,BSE,BSE
128936708,503659,SW1,SW INVESTMENTS,0,,0,0.01,1,EQ,BSE,BSE
128937732,503663,TILAK,TILAK VENTURES ,0,,0,0.01,1,EQ,BSE,BSE
128939780,503671,UNIJOLL,UNIJOLLY INVESTMENTS CO.LTD.,0,,0,0.01,1,EQ,BSE,BSE
128940804,503675,WAGEND,WAGEND INFRA VENTURE,0,,0,0.01,1,EQ,BSE,BSE
128942340,503681,ELCIDIN,ELCID INVESTMENTS,0,,0,0.05,1,EQ,BSE,BSE
128943364,503685,MEDIAONE,MEDIAONE GLOBAL ENTERTAINMENT,0,,0,0.01,1,EQ,BSE,BSE
128944388,503689,HEALINV,HEALTHY INVESTMENTS,0,,0,0.01,1,EQ,BSE,BSE
128946180,503696,SHRENTI,SHREENATH INVESTMENTS CO.LTD.,0,,0,0.01,1,EQ,BSE,BSE
128952836,503722,BANSWRAS,BANSWARA SYNTEX,0,,0,0.05,1,EQ,BSE,BSE
128965636,503772,MODWOOL,MODELLA WOOLLENS,0,,0,0.01,1,EQ,BSE,BSE
128966660,503776,MODIPON,MODIPON,0,,0,0.01,1,EQ,BSE,BSE
128973828,503804,SHRIDINE,SHRI DINESH MILLS,0,,0,0.05,1,EQ,BSE,BSE
128974340,503806,SRF,SRF,0,,0,0.05,1,EQ,BSE,BSE
128975620,503811,SIYSIL,SIYARAM SILK MILLS,0,,0,0.05,1,EQ,BSE,BSE
128976900,503816,SWADPOL,SWADESHI POLYTEX,0,,0,0.01,1,EQ,BSE,BSE
128982276,503837,SHRAJSYNQ,SHREE RAJASTHAN SYNTEX,0,,0,0.01,1,EQ,BSE,BSE
128988932,503863,SHRMFGC,SHREE MANUFACTURING CO.LTD.,0,,0,0.01,1,EQ,BSE,BSE
128996612,503893,ZSATYASL,SATYAM SILK MILLS,0,,0,0.01,1,EQ,BSE,BSE
129013764,503960,BBL,BHARAT BIJLEE,0,,0,0.05,1,EQ,BSE,BSE
129024004,504000,ELPROINTL,ELPRO INTERNATIONAL,0,,0,0.01,1,EQ,BSE,BSE
129031172,504028,GEE,GEE,0,,0,0.01,1,EQ,BSE,BSE
129033220,504036,HIRECT,HIND RECTIFIERS,0,,0,0.05,1,EQ,BSE,BSE
129038852,504058,NIPPOBATRY,INDO-NATIONAL,0,,0,0.05,1,EQ,BSE,BSE
129041156,504067,ZENSARTECH,ZENSAR TECHNOLOGIES,0,,0,0.05,1,EQ,BSE,BSE
129043460,504076,JYOTI,JYOTI,0,,0,0.01,1,EQ,BSE,BSE
129044484,504080,JSLINDL,JSL INDUSTRIES,0,,0,0.05,1,EQ,BSE,BSE
129045508,504084,KAYCEEI,KAYCEE INDUSTRIES,0,,0,0.05,1,EQ,BSE,BSE
129047556,504092,INDOKEM,INDOKEM,0,,0,0.05,1,EQ,BSE,BSE
129047812,504093,PANAENERG,PANASONIC ENERGY INDIA COMPANY,0,,0,0.05,1,EQ,BSE,BSE
129052676,504112,NELCO,NELCO,0,,0,0.05,1,EQ,BSE,BSE
129057796,504132,PERMAGN,PERMANENT MAGNETS,0,,0,0.05,1,EQ,BSE,BSE
129069060,504176,HIGHENE,HIGH ENERGY BATTERIES (INDIA),0,,0,0.05,1,EQ,BSE,BSE
129070084,504180,STDBAT,STANDARD BATTERIES,0,,0,0.01,1,EQ,BSE,BSE
129078276,504212,UNIVCABLES,UNIVERSAL CABLES,0,,0,0.05,1,EQ,BSE,BSE
129080324,504220,WSI,W.S.INDUSTRIES (INDIA),0,,0,0.01,1,EQ,BSE,BSE
129085444,504240,DLTNCBL,DELTON CABLES,0,,0,0.05,1,EQ,BSE,BSE
129090052,504258,LAKSELEC,LAKSHMI ELECTRICAL CONTROL SYS,0,,0,0.05,1,EQ,BSE,BSE
129093892,504273,MODULEX,MODULEX CONSTRUCTION TECHNOLOG,0,,0,0.01,1,EQ,BSE,BSE
129097220,504286,DELTAMAGNT,DELTA MANUFACTURING,0,,0,0.01,1,EQ,BSE,BSE
129111044,504340,LONGSPUR,LONGSPUR INTERNATIONAL VENTURE,0,,0,0.01,1,EQ,BSE,BSE
129111300,504341,RELTD,RAVINDRA ENERGY,0,,0,0.05,1,EQ,BSE,BSE
129112580,504346,RRP,RRP SEMICONDUCTOR,0,,0,0.05,1,EQ,BSE,BSE
129113860,504351,EMPOWER,EMPOWER INDIA,0,,0,0.01,1,EQ,BSE,BSE
129115140,504356,ZMULTIPU,MULTIPURPOSE TRADING & AGENCIE,0,,0,0.01,1,EQ,BSE,BSE
129117444,504365,RIDHISYN,RIDHI SYNTHETICS,0,,0,0.01,1,EQ,BSE,BSE
129118468,504369,GRANDMA,GRANDMA TRADING & AGENCIES,0,,0,0.01,1,EQ,BSE,BSE
129118724,504370,ZARDIINV,ARDI INVESTMENT & TRADING,0,,0,0.01,1,EQ,BSE,BSE
129120772,504378,NYSSACORP,NYSSA CORPORATION,0,,0,0.01,1,EQ,BSE,BSE
129121284,504380,FLOMIC,FLOMIC GLOBAL LOGISTICS LIMITE,0,,0,0.01,1,EQ,BSE,BSE
129124356,504392,KRISHNA,KRISHNA VENTURES,0,,0,0.01,1,EQ,BSE,BSE
129125636,504397,GANHOLD,GANESH HOLDINGS,0,,0,0.01,1,EQ,BSE,BSE
129125892,504398,SJCORP,SJ CORPORATION,0,,0,0.01,1,EQ,BSE,BSE
129178884,504605,UNIABEXAL,UNI ABEX ALLOY PRODUCTS,0,,0,0.05,1,EQ,BSE,BSE
129181188,504614,SARDAEN,SARDA ENERGY & MINERALS,0,,0,0.05,1,EQ,BSE,BSE
129189380,504646,BGWTATO,BHAGWATI AUTOCAST,0,,0,0.05,1,EQ,BSE,BSE
129189892,504648,BOMBWIR,BOMBAY WIRE ROPES,0,,0,0.01,1,EQ,BSE,BSE
129202436,504697,GALADA,GALADA POWER & TELECOMMUNICATI,0,,0,0.01,1,EQ,BSE,BSE
129211140,504731,AZADIND,AZAD INDIA MOBILITY,0,,0,0.05,1,EQ,BSE,BSE
129213700,504741,INDIANHUME,INDIAN HUME PIPE CO.LTD.,0,,0,0.05,1,EQ,BSE,BSE
129214980,504746,INLCM,INDIAN LINK CHAIN MANUFACTURES,0,,0,0.05,1,EQ,BSE,BSE
129225220,504786,INVPRECQ,INVESTMENT & PRECISION CASTING,0,,0,0.05,1,EQ,BSE,BSE
129231364,504810,INFORTEC,INFORMED TECHNOLOGIES INDIA LT,0,,0,0.01,1,EQ,BSE,BSE
129239044,504840,KAIRA,KAIRA CAN CO.LTD.,0,,0,0.05,1,EQ,BSE,BSE
129249028,504879,ORIENTCER,ORIENT CERATECH,0,,0,0.01,1,EQ,BSE,BSE
129249796,504882,NATIONSTD,NATIONAL STANDARD (INDIA),0,,0,0.05,1,EQ,BSE,BSE
129255172,504903,RATHIST,RATHI STEEL & POWER,0,,0,0.01,1,EQ,BSE,BSE
129256452,504908,DUNCANENG,DUNCAN ENGINEERING ,0,,0,0.05,1,EQ,BSE,BSE
129259012,504918,SANDUMA,SANDUR MANGANESE & IRON ORES L,0,,0,0.05,1,EQ,BSE,BSE
129269508,504959,STOVACQ,STOVEC INDUSTRIES,0,,0,0.05,1,EQ,BSE,BSE
129273092,504973,CHOLAHLDNG,CHOLAMANDALAM FINANCIAL HOLDIN,0,,0,0.05,1,EQ,BSE,BSE
129276932,504988,ZWELCAST,WELCAST STEELS,0,,0,0.05,1,EQ,BSE,BSE
129282564,505010,AUTOAXLES,AUTOMOTIVE AXLES,0,,0,0.05,1,EQ,BSE,BSE
129287428,505029,ATLASCYCLE,ATLAS CYCLES (HARYANA),0,,0,0.01,1,EQ,BSE,BSE
129288196,505032,AUTOPRD,AUTOMOBILE PRODUCTS OF INDIA L,0,,0,0.01,1,EQ,BSE,BSE
129289220,505036,ACGL,AUTOMOBILE CORPORATION OF GOA,0,,0,0.05,1,EQ,BSE,BSE
129299204,505075,SETCO,SETCO AUTOMOTIVE,0,,0,0.01,1,EQ,BSE,BSE
129305604,505100,INRADIA,INDIA RADIATORS,0,,0,0.01,1,EQ,BSE,BSE
129320964,505160,TALBROAUTO,TALBROS AUTOMOTIVE COMPONENTS,0,,0,0.05,1,EQ,BSE,BSE
129321732,505163,ZFSTEERING,Z.F.STEERING GEAR (INDIA),0,,0,0.05,1,EQ,BSE,BSE
129329156,505192,SMLMAH,SML MAHINDRA ,0,,0,0.05,1,EQ,BSE,BSE
129330180,505196,TIL,TIL,0,,0,0.05,1,EQ,BSE,BSE
129331204,505200,EICHERMOT,EICHER MOTORS,0,,0,0.05,1,EQ,BSE,BSE
129334276,505212,JAINEX,JAINEX AAMCOL,0,,0,0.05,1,EQ,BSE,BSE
129335300,505216,ALFREDHE,ALFRED HERBERT (INDIA),0,,0,0.05,1,EQ,BSE,BSE
129339396,505232,VELJAN,VELJAN DENISON,0,,0,0.05,1,EQ,BSE,BSE
129341956,505242,DYNAMATECH,DYNAMATIC TECHNOLOGIES,0,,0,0.05,1,EQ,BSE,BSE
129344004,505250,GGDPROP,G. G. DANDEKAR PROPERTIES LIMI,0,,0,0.01,1,EQ,BSE,BSE
129345284,505255,GMMPFAUDLR,GMM PFAUDLER,0,,0,0.05,1,EQ,BSE,BSE
129352452,505283,KIRLPNU,KIRLOSKAR PNEUMATIC CO.LTD.,0,,0,0.05,1,EQ,BSE,BSE
129352964,505285,TULIVE,TULIVE DEVELOPERS,0,,0,0.05,1,EQ,BSE,BSE
129356548,505299,KPT,KPT INDUSTRIES,0,,0,0.05,1,EQ,BSE,BSE
129357316,505302,LAKSHMIEW,LAKSHMI ENGINEERING AND WAREHO,0,,0,0.05,1,EQ,BSE,BSE
129361924,505320,LYNMC,LYNX MACHINERY & COMMERCIALS L,0,,0,0.05,1,EQ,BSE,BSE
129362948,505324,MANUGRAPH,MANUGRAPH INDIA,0,,0,0.01,1,EQ,BSE,BSE
129366020,505336,HARSHILAGR,HARSHIL AGROTECH,0,,0,0.01,1,EQ,BSE,BSE
129367812,505343,MONOT,MONOTYPE INDIA,0,,0,0.01,1,EQ,BSE,BSE
129370884,505355,NESCO,NESCO,0,,0,0.05,1,EQ,BSE,BSE
129371652,505358,INTEGRAEN,INTEGRA ENGINEERING INDIA,0,,0,0.05,1,EQ,BSE,BSE
129374212,505368,SEMAC,SEMAC CONSTRUCTION ,0,,0,0.05,1,EQ,BSE,BSE
129382404,505400,TEXINFRA,TEXMACO INFRASTRUCTURE & HOLDI,0,,0,0.05,1,EQ,BSE,BSE
129385476,505412,WENDT,WENDT (INDIA),0,,0,0.05,1,EQ,BSE,BSE
129408516,505502,PSITINFRA,PS IT INFRASTRUCTURE & SERVICE,0,,0,0.01,1,EQ,BSE,BSE
129409028,505504,GHVINFRA,GHV INFRA PROJECTS,0,,0,0.05,1,EQ,BSE,BSE
129410308,505509,RESPONIND,RESPONSIVE INDUSTRIES,0,,0,0.05,1,EQ,BSE,BSE
129411844,505515,SHYMINV,SHYAMKAMAL INVESTMENTS,0,,0,0.01,1,EQ,BSE,BSE
129413124,505520,ZHEMHOLD,HEM HOLDINGS & TRADING,0,,0,0.05,1,EQ,BSE,BSE
129413892,505523,MAHACORP,MAHARASHTRA CORPORATION,0,,0,0.01,1,EQ,BSE,BSE
129414660,505526,DOLATALGO,DOLAT ALGOTECH,0,,0,0.01,1,EQ,BSE,BSE
129416452,505533,WESTLIFE,WESTLIFE FOODWORLD,0,,0,0.05,1,EQ,BSE,BSE
129417476,505537,ZEEL,ZEE ENTERTAINMENT ENTERPRISES,0,,0,0.05,1,EQ,BSE,BSE
129429764,505585,ZKOVALIN,KOVALAM INVESTMENT & TRADING C,0,,0,0.01,1,EQ,BSE,BSE
129431044,505590,SVPGLOB,SVP GLOBAL TEXTILES,0,,0,0.01,1,EQ,BSE,BSE
129432068,505594,MULTIIN,MULTIPLUS HOLDINGS,0,,0,0.01,1,EQ,BSE,BSE
129446404,505650,SKYLMILAR,SKYLINE MILLARS,0,,0,0.01,1,EQ,BSE,BSE
129454340,505681,BIMETAL,BIMETAL BEARINGS,0,,0,0.05,1,EQ,BSE,BSE
129455364,505685,TAPARIA,TAPARIA TOOLS,0,,0,0.01,1,EQ,BSE,BSE
129456132,505688,BHARATGEAR,BHARAT GEARS,0,,0,0.05,1,EQ,BSE,BSE
129456644,505690,BRADYM,BRADY & MORRIS ENGINEERING CO.,0,,0,0.05,1,EQ,BSE,BSE
129457412,505693,LATIMMETAL,LA TIM METAL & INDUSTRIES LIMI,0,,0,0.01,1,EQ,BSE,BSE
129459204,505700,ELECON,ELECON ENGINEERING CO.LTD.,0,,0,0.05,1,EQ,BSE,BSE
129459972,505703,DECANBRG,DECCAN BEARINGS,0,,0,0.05,1,EQ,BSE,BSE
129461764,505710,GRAUWEIL,GRAUER & WEIL (INDIA),0,,0,0.01,1,EQ,BSE,BSE
129462276,505712,HIMTEK,HIM TEKNOFORGE,0,,0,0.05,1,EQ,BSE,BSE
129462788,505714,GABRIEL,GABRIEL INDIA,0,,0,0.05,1,EQ,BSE,BSE
129464324,505720,HERCULES,HERCULES INVESTMENTS ,0,,0,0.05,1,EQ,BSE,BSE
129465604,505725,ALGOQUANT,ALGOQUANT FINTECH,0,,0,0.01,1,EQ,BSE,BSE
129465860,505726,IFBIND,IFB INDUSTRIES,0,,0,0.05,1,EQ,BSE,BSE
129466628,505729,SINGER,SINGER INDIA,0,,0,0.01,1,EQ,BSE,BSE
129468676,505737,INTLCOMBQ,INTERNATIONAL COMBUSTION (INDI,0,,0,0.05,1,EQ,BSE,BSE
129470468,505744,FMGOETZE,FEDERAL-MOGUL GOETZE (INDIA) L,0,,0,0.05,1,EQ,BSE,BSE
129472004,505750,JOSTS,JOSTS ENGINEERING CO.LTD.,0,,0,0.05,1,EQ,BSE,BSE
129482244,505790,SCHAEFFLER,SCHAEFFLER INDIA ,0,,0,0.05,1,EQ,BSE,BSE
129484036,505797,MPCOSEMB,MIPCO SEAMLESS RINGS (GUJARAT),0,,0,0.01,1,EQ,BSE,BSE
129484804,505800,RANEHOLDIN,RANE HOLDINGS,0,,0,0.05,1,EQ,BSE,BSE
129491716,505827,SNL,SNL BEARINGS,0,,0,0.05,1,EQ,BSE,BSE
129495044,505840,JAIPAN,JAIPAN INDUSTRIES,0,,0,0.01,1,EQ,BSE,BSE
129497604,505850,MANCREDIT,MANGAL CREDIT AND FINCORP,0,,0,0.05,1,EQ,BSE,BSE
129498628,505854,TRF,TRF,0,,0,0.05,1,EQ,BSE,BSE
129503236,505872,WPIL,WPIL,0,,0,0.05,1,EQ,BSE,BSE
129507844,505890,KENNAMET,KENNAMETAL INDIA,0,,0,0.05,1,EQ,BSE,BSE
129508612,505893,HINDHARD,HINDUSTAN HARDY,0,,0,0.05,1,EQ,BSE,BSE
129530372,505978,TRITONV,TRITON VALVES,0,,0,0.05,1,EQ,BSE,BSE
129536772,506003,SUDAI,SUDAL INDUSTRIES,0,,0,0.01,1,EQ,BSE,BSE
129541636,506022,PRAKASH,PRAKASH INDUSTRIES,0,,0,0.05,1,EQ,BSE,BSE
129546756,506042,ZPRBHSTE,PRABHU STEEL INDUSTRIES,0,,0,0.05,1,EQ,BSE,BSE
129554948,506074,ARSHIYA,ARSHIYA,0,,0,0.01,1,EQ,BSE,BSE
129555460,506076,GRINDWELL,GRINDWELL NORTON,0,,0,0.05,1,EQ,BSE,BSE
129556228,506079,LAKPRE,LAKSHMI PRECISION SCREWS,0,,0,0.01,1,EQ,BSE,BSE
129562884,506105,STANROS,STANROSE MAFATLAL INVESTMENTS,0,,0,0.01,1,EQ,BSE,BSE
129563908,506109,GENESYS,GENESYS INTERNATIONAL CORPORAT,0,,0,0.05,1,EQ,BSE,BSE
129567236,506122,VOLKAI,KAIROSOFT AI SOLUTIONS ,0,,0,0.01,1,EQ,BSE,BSE
129568772,506128,PARNAXLAB,PARNAX LAB,0,,0,0.05,1,EQ,BSE,BSE
129570308,506134,GOURMET,GOURMET GATEWAY INDIA,0,,0,0.01,1,EQ,BSE,BSE
129573380,506146,VIVIDHA,VISAGAR POLYTEX,0,,0,0.01,1,EQ,BSE,BSE
129577220,506161,ISHWATR,ISHWARSHAKTI HOLDINGS & TRADER,0,,0,0.01,1,EQ,BSE,BSE
129578500,506166,APIS,APIS INDIA,0,,0,0.05,1,EQ,BSE,BSE
129581572,506178,VELOX,VELOX SHIPPING AND LOGISTICS L,0,,0,0.01,1,EQ,BSE,BSE
129582084,506180,EMERGENT,EMERGENT INDUSTRIAL SOLUTIONS,0,,0,0.05,1,EQ,BSE,BSE
129583108,506184,KANANIIND,KANANI INDUSTRIES,0,,0,0.01,1,EQ,BSE,BSE
129583620,506186,GCKL,GALAXY CLOUD KITCHENS,0,,0,0.01,1,EQ,BSE,BSE
129584644,506190,ZSARVAMA,SARVAMANGAL MERCANTILE CO.LTD.,0,,0,0.01,1,EQ,BSE,BSE
129585668,506194,ARIHANTSUP,ARIHANT SUPERSTRUCTURES LIMITE,0,,0,0.05,1,EQ,BSE,BSE
129586436,506197,BLISSGVS,BLISS GVS PHARMA,0,,0,0.05,1,EQ,BSE,BSE
129592836,506222,STYRENIX,STYRENIX PERFORMANCE MATERIALS,0,,0,0.05,1,EQ,BSE,BSE
129596164,506235,ALEMBICLTD,ALEMBIC,0,,0,0.01,1,EQ,BSE,BSE
129599492,506248,AMNPLST,AMINES & PLASTICIZERS,0,,0,0.05,1,EQ,BSE,BSE
129602564,506260,ANUHPHR,ANUH PHARMA,0,,0,0.01,1,EQ,BSE,BSE
129602820,506261,MODISONLTD,MODISON,0,,0,0.05,1,EQ,BSE,BSE
129608964,506285,BAYERCROP,BAYER CROPSCIENCE,0,,0,0.05,1,EQ,BSE,BSE
129629444,506365,STARSOURCE,STARSOURCE MULTITRADE,0,,0,0.05,1,EQ,BSE,BSE
129635844,506390,HEUBACHIND,HEUBACH COLORANTS INDIA LIMITE,0,,0,0.05,1,EQ,BSE,BSE
129637124,506395,COROMANDEL,COROMANDEL INTERNATIONAL,0,,0,0.05,1,EQ,BSE,BSE
129638660,506401,DEEPAKNTR,DEEPAK NITRITE,0,,0,0.05,1,EQ,BSE,BSE
129639684,506405,DMCC,DMCC SPECIALITY CHEMICALS LIMI,0,,0,0.05,1,EQ,BSE,BSE
129641988,506414,FERMENTA,FERMENTA BIOTECH,0,,0,0.05,1,EQ,BSE,BSE
129658884,506480,GOCLCORP,GOCL CORPORATION ,0,,0,0.05,1,EQ,BSE,BSE
129669124,506520,JAYCH,JAYSHREE CHEMICALS,0,,0,0.01,1,EQ,BSE,BSE
129670404,506525,KANORICHEM,KANORIA CHEMICALS & INDUSTRIES,0,,0,0.01,1,EQ,BSE,BSE
129671172,506528,KELENRG,KELTECH ENERGIES,0,,0,0.05,1,EQ,BSE,BSE
129671684,506530,KEMP,KEMP & COMPANY,0,,0,0.05,1,EQ,BSE,BSE
129672196,506532,NITTAGELA,NITTA GELATIN INDIA,0,,0,0.05,1,EQ,BSE,BSE
129675012,506543,MPAGI,M.P.AGRO INDUSTRIES,0,,0,0.01,1,EQ,BSE,BSE
129684228,506579,AGVENTURES,AG VENTURES,0,,0,0.05,1,EQ,BSE,BSE
129684484,506580,PBGLOBAL,PB GLOBAL ,0,,0,0.01,1,EQ,BSE,BSE
129687044,506590,PCBL,PCBL CHEMICAL ,0,,0,0.05,1,EQ,BSE,BSE
129688836,506597,AMAL,AMAL,0,,0,0.05,1,EQ,BSE,BSE
