,isin,instrument_token,exchange_token,exchange,tradingsymbol,name
325,INE02C301011,130526724,509870,BSE,SHAHCON,SHAH CONSTRUCTION CO.LTD.
326,INE896E01023,130531076,509887,BSE,SINNAR,SINNAR BIDI UDYOG
327,INE832D01020,130533124,509895,BSE,HINDMILL,HINDOOSTAN MILLS
328,INE532U01012,130536964,509910,BSE,ZSOUTGAS,SOUTHERN GAS
329,INE881P01013,130538756,509917,BSE,TECHCON,TECHNOJET CONSULTANTS
330,INE077P01034,130545924,509945,BSE,THACKER,THACKER & CO.LTD.
331,INE961E01017,130547972,509953,BSE,TRADWIN,TRADE WINGS
332,INE726E01014,130549764,509960,BSE,UPHOT,U.P.HOTELS
333,INE804A01025,130622724,510245,BSE,SWASTIVI,SWASTI VINAYAKA SYNTHETICS
334,INE856D01011,130816004,511000,BSE,MADHUSE,MADHUSUDAN SECURITIES
335,INE457N01025,130819076,511012,BSE,YAMNINV,YAMINI INVESTMENTS COMPANY
336,INE679T01013,130820612,511018,BSE,ZMILGFIN,MILGREY FINANCE & INVESTMENT L
337,INE175Q01018,130828292,511048,BSE,KUSUMEL,KUSAM ELECTRICAL INDUSTRIES LT
338,INE122N01017,130831364,511060,BSE,JUMBFNL,JUMBO FINANCE
339,INE302E01014,130832900,511066,BSE,SAKTHIFIN,SAKTHI FINANCE
340,INE407F01018,130834948,511074,BSE,EASYFIN,EASY FINCORP
341,INE047E01031,130839556,511092,BSE,JMDVL,JMD VENTURES 
342,INE747V01014,130840580,511096,BSE,TVOLCON,TIVOLI CONSTRUCTION
343,INE848D01018,130844164,511110,BSE,VBDESAI,V.B.DESAI FINANCIAL SERVICES L
344,INE527B01020,130845700,511116,BSE,QUADRANT,QUADRANT TELEVENTURES
345,INE609B01018,130847236,511122,BSE,1STCUS,FIRST CUSTODIAN FUND (INDIA) L
346,INE344D01018,130849540,511131,BSE,KAMANWALA,KAMANWALA HOUSING CONSTRUCTION
347,INE549D01012,130853636,511147,BSE,WSFX,WSFX GLOBAL PAY 
348,INE096I01021,130855172,511153,BSE,ANJANIFOODS,ANJANI FOODS 
349,INE552N01023,130859268,511169,BSE,RKDAGRRTL,RKD AGRI AND RETAIL
350,INE635I01018,130861060,511176,BSE,PARSHWANA,PARSHWANATH CORPORATION
351,INE381N01019,130863364,511185,BSE,RAJVI,RAJVI LOGITRADE
352,INE570N01025,130863876,511187,BSE,MILLENNIUM,MILLENNIUM ONLINE SOLUTIONS (I
353,INE910G01027,130867204,511200,BSE,MUNCAPM,MUNOTH CAPITAL MARKET
354,INE910D01024,130878980,511246,BSE,BOMTALKIES,BOMBAY TALKIES
355,INE771Z01015,130881028,511254,BSE,SAGARSYST,SAGAR SYSTECH
356,INE088P01015,130882564,511260,BSE,ICONIKSPEV,ICONIK SPORTS AND EVENTS LIMIT
357,INE429D01017,130906884,511355,BSE,INDCEMCAP,INDIA CEMENTS CAPITAL
358,INE556D01017,130907908,511359,BSE,ADMANUM,AD-MANUM FINANCE
359,INE240B01012,130912516,511377,BSE,MEHIF,MEHTA INTEGRATED FINANCE
360,INE661M01016,130916100,511391,BSE,INTRGLB,INTER GLOBE FINANCE
361,INE410E01015,130918660,511401,BSE,MCLTD,MUNOTH COMMUNICATION
362,INE472C01027,130921220,511411,BSE,SHRISTI,SHRISTI INFRASTRUCTURE DEVELOP
363,INE034B01019,130928900,511441,BSE,GUJCRED,GUJARAT CREDIT CORPORATION
364,INE706F01021,130930436,511447,BSE,SYLPH,SYLPH TECHNOLOGIES
365,INE899D01011,130931460,511451,BSE,DHARFIN,DHARANI FINANCE
366,INE191N01012,130934532,511463,BSE,ALEXANDER,ALEXANDER STAMPS AND COIN LIMI
367,INE488C01015,130942212,511493,BSE,SHRYDUS,SHRYDUS INDUSTRIES
368,INE900A01013,130944260,511501,BSE,BHARAT,BHARAT BHUSHAN FINANCE & COMMO
369,INE697C01011,130945796,511507,BSE,USHAKIRA,USHAKIRAN FINANCE
370,INE380K01017,130946308,511509,BSE,VIVOBIOT,VIVO BIO TECH
371,INE882C01035,130949892,511523,BSE,VEERHEALTH,VEERHEALTH CARE
372,INE376A01032,130950404,511525,BSE,PANINDIAC,PAN INDIA CORPORATION
373,INE135C01012,130952452,511533,BSE,SAHARAHOUS,SAHARA HOUSINGFINA CORPORATION
374,INE026C01013,130952964,511535,BSE,NDASEC,NDA SECURITIES
375,INE533B01028,130953988,511539,BSE,SUPRATRE,SUPRA TRENDS 
376,INE777C01011,130955012,511543,BSE,GSBFIN,GSB FINANCE
377,INE367A01015,130956548,511549,BSE,MORARKFI,MORARKA FINANCE
378,INE732K01027,130958596,511557,BSE,PROFINC,PRO FIN CAPITAL SERVICES
379,INE654D01010,130960132,511563,BSE,SANCF,SANCHAY FINVEST
380,INE754C01010,130962180,511571,BSE,SODFC,SOM DATT FINANCE CORPORATION L
381,INE304E01010,130963716,511577,BSE,SAVFI,SAVANI FINANCIALS
382,INE425F01028,130965764,511585,BSE,BEFOUNDMOL,BEFOUND MOVEMENT
383,INE212B01011,130967812,511593,BSE,LIBORDFIN,LIBORD FINANCE
384,INE216B01012,130969860,511601,BSE,YASHMGM,YASH MANAGEMENT & SATELLITE LT
385,INE569B01022,130971908,511609,BSE,ISLCONSUL,ISL CONSULTING
386,INE229D01011,130976260,511626,BSE,RRFIN,RR FINANCIAL CONSULTANTS
387,INE417D01020,130976772,511628,BSE,FEDDERSHOL,FEDDERS HOLDING
388,INE091N01014,130977796,511632,BSE,OLYMTFI,OLYMPIC MANAGEMENT & FINANCIAL
389,INE234E01027,130978820,511636,BSE,DJSSS,DJS STOCK & SHARES
390,INE113B01029,130980868,511644,BSE,OMEGAIN,OMEGA INTERACTIVE TECHNOLOGIES
391,INE309D01011,130983428,511654,BSE,SUGALDAM,SUGAL & DAMANI SHARE BROKERS L
392,INE027D01019,130984452,511658,BSE,NETTLINX,NETTLINX
393,INE443D01018,130985988,511664,BSE,BGIL,BGIL FILMS & TECHNOLOGIES
394,INE099G01011,130988036,511672,BSE,SCANSTL,SCAN STEELS 
395,INE759C01027,130993156,511692,BSE,AJCON,AJCON GLOBAL SERVICES
396,INE953B01010,130994180,511696,BSE,CHRTEDCA,CHARTERED CAPITAL & INVESTMENT
397,INE625D01028,130995204,511700,BSE,STANCAP,STANDARD CAPITAL MARKETS
398,INE290E01011,130995716,511702,BSE,YOGI,YOGI
399,INE717D01023,130997764,511710,BSE,CUBIFIN,CUBICAL FINANCIAL SERVICES
400,INE452B01013,130998276,511712,BSE,RELICTEC,RELIC TECHNOLOGIES
401,INE875B01015,130998788,511714,BSE,NIMBSPROJ,NIMBUS PROJECTS
402,INE359A01012,130999300,511716,BSE,INVIGO,INVIGORATED BUSINESS CONSULTIN
403,INE006C01015,131002372,511728,BSE,KZLFIN,K.Z.LEASING & FINANCE
404,INE239B01014,131005444,511740,BSE,RFL,RUPAREL FOOD PRODUCTS
405,INE861D01011,131009028,511754,BSE,SAHLIBHFI,SHALIBHADRA FINANCE
406,INE195I01013,131009540,511756,BSE,ABIRAFN,ABIRAMI FINANCIAL SERVICES (IN
407,INE094E01017,131010052,511758,BSE,MANSIFIN,MANSI FINANCE (CHENNAI)
408,INE819K01014,131011588,511764,BSE,AASTAFIN,AASTAMANGALAM FINANCE 
409,INE582V01015,131073028,512004,BSE,ZNILKENG,NILKANTH ENGINEERING
410,INE754D01018,131075588,512014,BSE,SOBME,SOBHAGYA MERCHANTILE
411,INE135H01029,131076612,512018,BSE,TTGIL,TOMORROW TECHNOLOGIES GLOBAL I
412,INE967G01019,131077124,512020,BSE,ZSARACOM,SARASWATI COMMERCIAL (INDIA) L
413,INE837E01019,131077636,512022,BSE,WINROC,WINRO COMMERCIAL (INDIA)
414,INE767M01029,131078404,512025,BSE,BANGANGA,BANGANGA PAPER INDUSTRIES LIMI
415,INE603D01017,131078660,512026,BSE,VEGA,VEGA JEWELLERS
416,INE393H01016,131081220,512036,BSE,KAPILCO,KAPIL COTEX
417,INE887D01016,131081732,512038,BSE,TCC,TCC CONCEPT
418,INE510H01015,131084036,512047,BSE,ROYALIND,ROYAL INDIA CORPORATION LIMITE
419,INE195E01020,131084292,512048,BSE,DHANSAFAL,DHANSAFAL FINSERVE
420,INE139J01019,131087364,512060,BSE,SHYAM,VENTURA GUARANTY
421,INE896J01014,131087876,512062,BSE,ZSANMCOM,SANMITRA COMMERCIAL
422,INE762D01011,131088388,512064,BSE,VISVEN,VISHVPRABHA VENTURES
423,INE738D01029,131088644,512065,BSE,MRUTR,MRUGESH TRADING
424,INE945F01025,131089412,512068,BSE,DECNGOLD,DECCAN GOLD MINES
425,INE425H01016,131095300,512091,BSE,NIBEORD,NIBE ORDNANCE AND MARITIME LIM
426,INE234B01023,131095812,512093,BSE,CRANESSOFT,CRANES SOFTWARE INTERNATIONAL
427,INE092G01024,131096836,512097,BSE,SAICOM,SAIANAND COMMERCIAL
428,INE750G01019,131097348,512099,BSE,EY,EYANTRA VENTURES
429,INE331E01013,131097860,512101,BSE,TRIPR,TRIOCHEM PRODUCTS
430,INE276H01013,131098372,512103,BSE,NIDHGRN,NIDHI GRANITES
431,INE461H01011,131099908,512109,BSE,AVIVA,AVIVA INDUSTRIES
432,INE649C01012,131101444,512115,BSE,ROSEMER,ROSE MERC.LTD.
433,INE436U01016,131101956,512117,BSE,TWIROST,TWIN ROSES TRADES & AGENCIES L
434,INE956V01011,131109636,512147,BSE,KAJALSY,KAJAL SYNTHETICS & SILK MILLS
435,INE758A01072,131110148,512149,BSE,AVANCE,AVANCE TECHNOLOGIES
436,INE808W01012,131111172,512153,BSE,MLINDLTD,M LAKHAMSI INDUSTRIES
437,INE123V01018,131112196,512157,BSE,TERRAREAL,TERRAFORM REALSTATE
438,INE365O01028,131114244,512165,BSE,ABANSENT,ABANS ENTERPRISES
439,INE685D01022,131116804,512175,BSE,VAMA,VAMA INDUSTRIES
440,INE496M01017,131121924,512195,BSE,BENTCOM,BENTLEY COMMERCIAL ENTERPRISES
441,INE798C01017,131122436,512197,BSE,SILVERO,SILVER OAK COMMERCIAL
442,INE02BR01017,131126532,512213,BSE,CLASELE,CLASSIC ELECTRICALS
443,INE730E01016,131127556,512217,BSE,PRISMMEDI,PRISM MEDICO AND PHARMACY
444,INE177E01010,131128580,512221,BSE,SPVGLOBAL,SPV GLOBAL TRADING
445,INE379J01029,131130628,512229,BSE,VERITAS,VERITAS (INDIA)
446,INE552F01011,131134724,512245,BSE,ZNIVITRD,NIVI TRADING
447,INE894A01026,131135236,512247,BSE,ASHCAP,ASHIRWAD CAPITAL
448,INE895A01023,131137796,512257,BSE,SVARTCORP,SWASTI VINAYAKA ART AND HERITA
449,INE553H01015,131138820,512261,BSE,BAJGLOB,BAJAJ GLOBAL
450,INE471D01019,131139844,512265,BSE,AVONMERC,AVON MERCANTILE
451,INE200D01020,131140356,512267,BSE,MMWL,MEDIA MATRIX WORLDWIDE
452,INE552H01017,131141380,512271,BSE,TASHIND,TASHI INDIA
453,INE340U01010,131142916,512277,BSE,AUTOINT,AUTORIDERS INTERNATIONAL
454,INE497M01015,131146500,512291,BSE,ZSPEEDCO,SPEEDAGE COMMERCIALS
455,INE408F01024,131148036,512297,BSE,SHANTAI,SHANTAI INDUSTRIES 
456,INE417N01011,131149060,512301,BSE,CHMBBRW,CHAMBAL BREWERIES & DISTILLERI
457,INE776V01013,131149572,512303,BSE,ZMANSOON,MANSOON TRADING CO.LTD.
458,INE068C01015,131160068,512344,BSE,ARAVALIS,ARAVALI SECURITIES & FINANCE L
459,INE745A01012,131160324,512345,BSE,YASTF,YASH TRADING & FINANCE
460,INE108G01010,131164420,512361,BSE,CUPIDALBV,CUPID BREWERIES AND DISTILLERI
461,INE495M01019,131165956,512367,BSE,ZSHERAPR,SHERATON PROPERTIES & FINANCE
462,INE664N01018,131168516,512377,BSE,MAGANTR,MAGNANIMOUS TRADE & FINANCE LT
463,INE716D01033,131169028,512379,BSE,CRSL,CRESSANDA RAILWAY SOLUTIONS LI
464,INE037B01020,131172612,512393,BSE,SHARDUL,SHARDUL SECURITIES
465,INE017I01027,131174148,512399,BSE,SERA,SERA INVESTMENTS & FINANCE IND
466,INE523W01017,131175428,512404,BSE,BENGALS,BENGAL STEEL INDUSTRIES
467,INE728J01019,131176452,512408,BSE,UNIWSEC,UNIWORTH SECURITIES
468,INE319T01016,131178244,512415,BSE,MERCTRD,MERCURY TRADE LINKS
469,INE242B01018,131180804,512425,BSE,NIRAVCOM,NIRAV COMMERCIALS
470,INE416X01012,131182340,512431,BSE,WHITHAL,WHITE HALL COMMERCIAL CO.LTD.
471,INE508W01018,131182852,512433,BSE,ASUTENT,ASUTOSH ENTERPRISES
472,INE412D01013,131183876,512437,BSE,APOLLOFI,APOLLO FINVEST (INDIA)
473,INE0HMN01013,131184388,512439,BSE,ESQRMON,ESQUIRE MONEY GUARANTEES
474,INE993I01029,131184900,512441,BSE,ENBETRD,ENBEE TRADE &AMP; FINANCE
475,INE162L01017,131185412,512443,BSE,GANONPRO,GANON PRODUCTS 
476,INE07LH01016,131185924,512445,BSE,DEVITRD,DEVINSU TRADING
477,INE564J01026,131187972,512453,BSE,SHRJAGP,SHRI JAGDAMBA POLYMERS
478,INE07NX01019,131190020,512461,BSE,PUNCTRD,PUNCTUAL TRADING
479,INE765L01017,131194116,512477,BSE,BETXIND,BETEX INDIA
480,INE661K01010,131194628,512479,BSE,VIRYA,VIRYA RESOURCES
481,INE977F01010,131196164,512485,BSE,DHANCOT,DHANLAXMI COTEX
482,INE876A01023,131197188,512489,BSE,OASISEC,OASIS SECURITIES
483,INE590B01010,131198212,512493,BSE,GARNETINT,GARNET INTERNATIONAL
484,INE435E01020,131199748,512499,BSE,SHALPRO,SHALIMAR PRODUCTIONS
485,INE721V01019,131201284,512505,BSE,MEENST,MEENAKSHI STEEL INDUSTRIES
486,INE442U01014,131202820,512511,BSE,VARUNME,VARUN MERCANTILE
487,INE132V01019,131204356,512517,BSE,VINVANI,VINAYAK VANIJYA
488,INE091C01017,131206916,512527,BSE,SUPER,SUPER SALES INDIA
489,INE077B01018,131222276,512587,BSE,ZODJRDMKJ,ZODIAC-JRD-MKJ
490,INE579D01019,131222788,512589,BSE,SITAENT,SITA ENTERPRISES
491,INE183U01022,131223300,512591,BSE,PULSRIN,PULSAR INTERNATIONAL
492,INE348N01034,131224324,512595,BSE,MANBRO,MANBRO INDUSTRIES 
493,INE307N01014,131225604,512600,BSE,ASTALLTD,ASTAL LABORATORIES
494,INE772B01014,131226628,512604,BSE,HARIAEXPO,HARIA EXPORTS
495,INE629C01014,131230212,512618,BSE,RLF,RLF
496,INE769D01016,131231748,512624,BSE,REGENTRP,REGENT ENTERPRISES 
497,INE104E01014,131234308,512634,BSE,SAVERA,SAVERA INDUSTRIES
498,INE114E01013,131329284,513005,BSE,CHROME,CHROME SILICON 
499,INE987E01012,131331076,513012,BSE,ZJEETMAC,JEET MACHINE TOOLS
500,INE582K01018,131337988,513039,BSE,ZHINUDYP,HINDUSTHAN UDYOG
501,INE158G01015,131339012,513043,BSE,REMIEDEL,REMI EDELSTAHL TUBULARS LIMITE
502,INE736H01024,131343108,513059,BSE,GSAUTO,G.S.AUTO INTERNATIONAL
503,INE360D01014,131344132,513063,BSE,TRANSFRE,TRANS-FREIGHT CONTAINERS
504,INE991A01020,131357956,513117,BSE,AMFORG,AMFORGE INDUSTRIES
505,INE173M01012,131358468,513119,BSE,ONIXSOLAR,ONIX SOLAR ENERGY
506,INE950D01012,131366148,513149,BSE,ACROW,ACROW INDIA
507,INE205F01016,131372292,513173,BSE,STLSTRINF,STEEL STRIPS INFRASTRUCTURES L
508,INE289D01015,131392516,513252,BSE,JAYUSH,JAY USHIN
509,INE611C01020,131403524,513295,BSE,IMEC,IMEC SERVICES
510,INE001F01019,131405572,513303,BSE,MDRNSTL,MODERN STEELS
511,INE363L01045,131406596,513307,BSE,SYNTHFO,SYNTHIKO FOILS
512,INE327C01031,131407108,513309,BSE,GOLKONDA,GOLKONDA ALUMINIUM EXTRUSIONS
513,INE145J01032,131414276,513337,BSE,GUJTLRM,GUJARAT TOOLROOM
514,INE105D01013,131418372,513353,BSE,COCHINM,COCHIN MINERALS & RUTILE
515,INE072A01029,131420420,513361,BSE,INDIAHOMES,INDIA HOMES 
516,INE013J01016,131422468,513369,BSE,KVFORGE,KRISHANVEER FORGE
517,INE457E01016,131429636,513397,BSE,VALLABHSQ,VALLABH STEELS
518,INE728B01032,131435012,513418,BSE,SMFIL,SMITHS & FOUNDERS (INDIA) LIMI
519,INE373E01015,131436036,513422,BSE,BLOIN,BLOOM INDUSTRIES
520,INE501L01024,131438084,513430,BSE,MAITRI,MAITRI ENTERPRISES 
521,INE594D01018,131443716,513452,BSE,ELANGO,ELANGO INDUSTRIES
522,INE791E01018,131444740,513456,BSE,KANSHST,KANISHK STEEL INDUSTRIES
523,INE257F01017,131445764,513460,BSE,MAHALXSE,MAHALAXMI SEAMLESS
524,INE658D01011,131448836,513472,BSE,SIMPLEXCAS,SIMPLEX CASTINGS
525,INE387D01025,131452932,513488,BSE,SSWRL,SHREE STEEL WIRE ROPES
526,INE235U01012,131454980,513496,BSE,SIZEMASTER,SIZEMASTERS TECHNOLOGY
527,INE308N01012,131455492,513498,BSE,SOUTHMG,SOUTHERN MAGNESIUM & CHEMICALS
528,INE927K01023,131456516,513502,BSE,BAROEXT,BARODA EXTRUSION
529,INE276I01011,131457796,513507,BSE,GUJCONT,GUJARAT CONTAINERS
530,INE798F01010,131458820,513511,BSE,PANCHMAHQ,PANCHMAHAL STEEL
531,INE570B01012,131459332,513513,BSE,ADITYA,ADITYA ISPAT
532,INE741B01027,131463172,513528,BSE,GLITTEKG,GLITTEK GRANITES
533,INE770A01010,131464196,513532,BSE,PRADPME,PRADEEP METALS
534,INE207H01018,131465220,513536,BSE,GNRL,GUJARAT NATURAL RESOURCES LIMI
535,INE176E01012,131466244,513540,BSE,TNSTLTU,TAMILNADU STEEL TUBES
536,INE385M01012,131468292,513548,BSE,SHRDAIS,SHARDA ISPAT
537,INE608C01026,131472900,513566,BSE,NOVIS,NOVA IRON & STEEL
538,INE067E01013,131475204,513575,BSE,STERPOW,STERLING POWERGENSYS
539,INE463D01016,131489028,513629,BSE,TULSYAN,TULSYAN NEC
540,INE197C01012,131492356,513642,BSE,AXELPOLY,AXEL POLYMERS
541,INE848B01012,131503876,513687,BSE,SPECTRA,SPECTRA INDUSTRIES
542,INE434C01027,131505412,513693,BSE,KAJARIR,KIC METALIKS
543,INE584G01012,131506948,513699,BSE,SOLIDSTON,SOLID STONE COMPANY
544,INE960A01017,131509508,513709,BSE,SHILGRAVQ,SHILP GRAVURES
545,INE146C01019,131510532,513713,BSE,WHITEORG,WHITE ORGANIC AGRO 
546,INE614F01019,131512580,513721,BSE,MFSINTRCRP,MFS INTERCORP
547,INE723D01021,131586564,514010,BSE,RUDRAECO,RUDRA ECOVATION
548,INE376L01013,131591172,514028,BSE,RAJKSYN,RAJKAMAL SYNTHETICS
549,INE272C01013,131591684,514030,BSE,DEEPAKSP,DEEPAK SPINNERS
550,INE229N01010,131599364,514060,BSE,NEWTRAC,NEWTRAC FOODS & BEVERAGES LIMI
551,INE501F01018,131606276,514087,BSE,PBMPOLY,PBM POLYTEX
552,INE207C01019,131612932,514113,BSE,ADINATH,ADINATH TEXTILES
553,INE517D01019,131616772,514128,BSE,KONARKSY,KONARK SYNTHETIC
554,INE132C01027,131619332,514138,BSE,SURYALA,SURYALATA SPINNING MILLS
555,INE862B01013,131626244,514165,BSE,INDIANACRY,INDIAN ACRYLICS
556,INE760J01012,131627780,514171,BSE,CEETAIN,CEETA INDUSTRIES
557,INE351D01013,131629316,514177,BSE,RISHYRN,RISHAB SPECIAL YARNS
558,INE761G01016,131630852,514183,BSE,BLACKROSE,BLACK ROSE INDUSTRIES
559,INE110Q01023,131634436,514197,BSE,STCORP,S&T CORPORATION
560,INE410D01017,131641092,514223,BSE,RAMGOPOLY,RAMGOPAL POLYTEX
561,INE664X01025,131644420,514236,BSE,TTLEL,TTL ENTERPRISES
562,INE874A01010,131644932,514238,BSE,MKVENTURES,MKVENTURES CAPITAL
563,INE979D01011,131645444,514240,BSE,KUSHIND,KUSH INDUSTRIES 
564,INE377C01010,131647492,514248,BSE,SRECR,SREECHEM RESINS
565,INE899E01019,131650564,514260,BSE,SURBHIN,SURBHI INDUSTRIES
566,INE707B01010,131651588,514264,BSE,SEASONST,SEASONS TEXTILES
567,INE106C01013,131652100,514266,BSE,ZENIFIB,ZENITH FIBRES
568,INE436C01014,131653636,514272,BSE,BHILSPIN,BHILWARA SPINNERS
569,INE589J01015,131655684,514280,BSE,SANTETX,SANRHEA TECHNICAL TEXTILES
570,INE660D01017,131661316,514302,BSE,VIPPYSP,VIPPY SPINPRO
571,INE156E01014,131663876,514312,BSE,JAIHINDS,JAIHIND SYNTHETICS
572,INE969C01022,131664900,514316,BSE,RAGHUSYN,RAGHUVIR SYNTHETICS
573,INE722N01014,131665412,514318,BSE,JATTAINDUS,JATTASHANKAR INDUSTIES
574,INE535C01013,131666436,514322,BSE,KAMADGIRI,KAMADGIRI FASHION
575,INE814D01010,131666948,514324,BSE,OMNITEX,OMNITEX INDUSTRIES (INDIA)
576,INE790C01014,131667460,514326,BSE,PATSPINLTD,PATSPIN INDIA
577,INE670O01013,131668484,514330,BSE,ONEGLOBAL,ONE GLOBAL SERVICE PROVIDER LI
578,INE216I01017,131668996,514332,BSE,NEOINFRA,NEO INFRACON
579,INE194N01016,131670020,514336,BSE,GENESIS,GENESIS IBRC INDIA
580,INE339D01034,131675652,514358,BSE,EVERFIN,EVERLON FINANCIALS
581,INE078T01026,131676164,514360,BSE,KRRAIL,K&R RAIL ENGINEERING
582,INE564C01013,131680772,514378,BSE,YARNSYN,YARN SYNDICATE
583,INE004C01028,131682820,514386,BSE,GUJCOTEX,GUJARAT COTEX
584,INE340D01016,131686404,514400,BSE,GARWSYN,GARWARE SYNTHETICS
585,INE638N01012,131686916,514402,BSE,ECOHOTELS,ECO HOTELS AND RESORTS
586,INE305D01019,131689476,514412,BSE,SARUPINDUS,SARUP INDUSTRIES
587,INE114D01015,131689988,514414,BSE,OXFORDIN,OXFORD INDUSTRIES
588,INE074C01013,131693572,514428,BSE,HINDADH,HINDUSTAN ADHESIVES
589,INE439N01031,131696644,514440,BSE,BPAGRI,BLUE PEARL AGRIVENTURES LIMITE
590,INE009C01019,131697156,514442,BSE,SRIKPRIND,SRI KPR INDUSTRIES
591,INE577D01013,131698692,514448,BSE,JYOTIRES,JYOTI RESINS & ADHESIVES
592,INE410M01018,131700228,514454,BSE,SOUTLAT,SOUTHERN LATEX
593,INE670H01017,131701764,514460,BSE,OSWAYRN,OSWAL YARNS
594,INE837B01031,131704324,514470,BSE,WINSOMTX,WINSOME TEXTILE INDUSTRIES
595,INE219W01012,131842052,515008,BSE,MODINSU,MODERN INSULATORS
596,INE068B01017,131851012,515043,BSE,SEKURITIND,SAINT-GOBAIN SEKURIT INDIA
597,INE469C01023,131855108,515059,BSE,MADHUDIN,MADHUSUDAN INDUSTRIES
598,INE298E01022,131861764,515085,BSE,RESTILE,RESTILE CERAMICS
599,INE506D01020,131877636,515147,BSE,HALDYNGL,HALDYN GLASS
600,INE932D01010,132096772,516003,BSE,DUROPLY,DUROPLY INDUSTRIES
601,INE112C01011,132101124,516020,BSE,AGIOPAPER,AGIO PAPER & INDUSTRIES
602,INE385D01029,132104196,516032,BSE,TAHMARENT,TAHMAR ENTERPRISES
603,INE737E01011,132105732,516038,BSE,SOMAPPR,SOMA PAPERS & INDUSTRIES
604,INE497C01016,132111876,516062,BSE,NATPLY,NATIONAL PLYWOOD INDUSTRIES LT
605,INE699D01015,132115972,516078,BSE,JUMBO,JUMBO BAG
606,INE384D01022,132120580,516096,BSE,SANPA,SANGAL PAPERS
607,INE810C01044,132121092,516098,BSE,VENTURA,VENTURA TEXTILES
608,INE538D01015,132123140,516106,BSE,SHKARTP,SHREE KARTHIK PAPERS
609,INE088G01014,132123652,516108,BSE,STHINPA,SOUTH INDIA PAPER MILLS
610,INE146N01016,132124164,516110,BSE,FAMILYCARE,FAMILY CARE HOSPITALS
611,INE302D01024,132360964,517035,BSE,RIR,RIR POWER ELECTRONICS
612,INE649R01010,132363268,517044,BSE,IDM,INTERNATIONAL DATA MANAGEMENT
613,INE919C01019,132368132,517063,BSE,JETKINGQ,JETKING INFOTRAIN
614,INE115E01010,132371716,517077,BSE,INDAGIV,IND-AGIV COMMERCE
615,INE273A01015,132376580,517096,BSE,APLAB,APLAB
616,INE834B01012,132382468,517119,BSE,PCS,PCS TECHNOLOGY
617,INE252A01019,132394500,517166,BSE,SPELS,SPEL SEMICONDUCTOR
618,INE125G01014,132395524,517170,BSE,EDVENSWA,EDVENSWA ENTERPRISES 
619,INE443P01038,132396036,517172,BSE,PERVASIVE,PERVASIVE COMMODITIES 
620,INE311D01017,132403460,517201,BSE,SWITCHTE,SWITCHING TECHNOLOGIES GUNTHER
621,INE216C01010,132412420,517236,BSE,CALCOM,CALCOM VISION
622,INE083E01010,132412932,517238,BSE,DYNAVSN,DYNAVISION
623,INE788D01016,132414980,517246,BSE,BCCFUBA,BCC FUBA INDIA
624,INE143C01024,132418052,517258,BSE,PRECISIO,PRECISION ELECTRONICS
625,INE087E01011,132419588,517264,BSE,FINELINE,FINE-LINE CIRCUITS
626,INE335Q01026,132425220,517286,BSE,RNITAI,RNIT AI SOLUTIONS
627,INE541F01022,132425732,517288,BSE,GUJARATPOLY,GUJARAT POLY ELECTRONICS LIMIT
628,INE898E01011,132433924,517320,BSE,MAGNUS,MAGNUS STEEL AND INFRA
629,INE834C01028,132438020,517336,BSE,MODMA,MODERN MALLEABLES
630,INE167B01025,132443140,517356,BSE,ACIIN,ACI INFOCOM
631,INE689V01018,132444164,517360,BSE,SBECSYS,SBEC SYSTEMS (INDIA)
632,INE437C01012,132446724,517370,BSE,INCAP,INCAP
633,INE877E01015,132447236,517372,BSE,GUJINTRX,GUJARAT INTRUX
634,INE043B01028,132452612,517393,BSE,VINTRON,VINTRON INFORMATICS
635,INE648E01010,132453636,517397,BSE,PANELEC,PAN ELECTRONICS INDIA
636,INE756A01019,132454148,517399,BSE,VXLINSTR,VXL INSTRUMENTS
637,INE791B01014,132458244,517415,BSE,LEENEE,LEE & NEE SOFTWARES (EXPORTS)
638,INE082C01024,132458756,517417,BSE,PATELSAI,PATELS AIRTEMP (INDIA)
639,INE576B01019,132461828,517429,BSE,ATHENAGLO,ATHENA GLOBAL TECHNOLOGIES LIM
640,INE060D01028,132462340,517431,BSE,NARMP,NARMADA MACPLAST DRIP IRRIGATI
641,INE940C01015,132463876,517437,BSE,DUTRON,DUTRON POLYMERS
642,INE437D01010,132466948,517449,BSE,MAGNAELQ,MAGNA ELECTRO CASTINGS
643,INE415B01044,132471556,517467,BSE,MARSONS,MARSONS
644,INE033C01019,132474116,517477,BSE,ELNET,ELNET TECHNOLOGIES
645,INE258C01038,132478468,517494,BSE,ACCEL,ACCEL
646,INE589D01018,132483588,517514,BSE,DHINDIA,D&H INDIA
647,INE209C01015,132491780,517546,BSE,ALFATRAN,ALFA TRANSFORMERS
648,INE141C01036,132493828,517554,BSE,NHCFOODS,NHC FOODS
649,INE145L01012,132610820,518011,BSE,KEERTHI,KEERTHI INDUSTRIES
650,INE827D01020,132621572,518053,BSE,SRICC,SRI CHAKRA CEMENT 
651,INE069E01019,132627204,518075,BSE,SURAJ,SURAJ PRODUCTS
652,INE100E01012,132867588,519014,BSE,PRSNTIN,PRASHANT INDIA
653,INE687W01010,132880388,519064,BSE,ZKHANDEN,KHANDELWAL EXTRACTION
